"";"nhsn_code";"procedimiento_qx";"descripcion";"cie10"
"768";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBD0ZZ"
"769";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBD4ZX"
"770";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBD4ZZ"
"771";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBF0ZX"
"772";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBF0ZZ"
"773";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBF4ZX"
"774";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBF4ZZ"
"775";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBG0ZX"
"776";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBG0ZZ"
"777";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBG4ZX"
"778";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FBG4ZZ"
"779";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC50ZZ"
"780";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC54ZZ"
"781";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC60ZZ"
"782";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC64ZZ"
"783";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC70ZZ"
"784";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC74ZZ"
"785";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC80ZZ"
"786";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC84ZZ"
"787";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC90ZZ"
"788";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FC94ZZ"
"789";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCC0ZZ"
"790";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCC4ZZ"
"791";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCD0ZZ"
"792";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCD4ZZ"
"793";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCF0ZZ"
"794";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCF4ZZ"
"795";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCG0ZZ"
"796";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FCG4ZZ"
"797";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD04ZX"
"798";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD14ZX"
"799";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD24ZX"
"800";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD54ZX"
"801";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD64ZX"
"802";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD74ZX"
"803";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD84ZX"
"804";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FD94ZX"
"805";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FDC4ZX"
"806";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FDD4ZX"
"807";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FDF4ZX"
"808";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FDG4ZX"
"809";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF50ZZ"
"810";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF54ZZ"
"811";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF60ZZ"
"812";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF64ZZ"
"813";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF70ZZ"
"814";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF74ZZ"
"815";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF80ZZ"
"816";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF84ZZ"
"817";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF90ZZ"
"818";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FF94ZZ"
"819";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FFC0ZZ"
"820";"BILI";"Cirugía de vías biliares, hígado o páncreas";"Escisión de las vías biliares o intervenciones en conductos biliares, hígado o páncreas (no incluye intervenciones sobre la vesícula biliar únicamente, p.e.: colecistectomía)";"0FFC4ZZ"
